"Num_Samples","Mode","Num_Variables","Num_Extra_Edges","Num_Missing_Vars_Affected","Seed","Method","SHD","Precision","Recall","F1_Score"
100,"mar",20,5,10,777,"CompleteData_PC",20,0.944444444444444,0.586206896551724,0.723404255319149
100,"mar",20,5,10,777,"TestWise_PC",24,0.875,0.241379310344828,0.378378378378378
100,"mar",20,5,10,777,"MVPC_PermC",24,0.875,0.241379310344828,0.378378378378378
100,"mar",20,5,10,777,"MVPC_DRW",24,0.875,0.241379310344828,0.378378378378378
